again	5.39858129692
again and	8.89688810457
again ch_anger_emoji	10.0579838845
again ch_positive_emoji	9.41728317936
again ch_sad_emoji	9.52907458534
again for	9.67217542898
again in	9.6213785357
again the	10.0470944847
again this	9.65251877643
again today	9.98075253661
again url	9.69730237906
again user	9.61902282201
against	6.89989692856
against the	8.78050287078
age	7.49219265808
age of	9.2691947942
aged	9.57754222089
agency	9.46857647374
agenda	9.29779220135
agent	8.93890128446
agents	9.52050922248
ages	8.68177672496
aggressive	9.71527462147
aging	10.0801250104
ago	6.53668121305
ago and	8.72895528523
ago today	9.2960871711
ago was	10.0838633325
agree	7.62456263365
agree with	9.07396628904
agreed	8.86871722761
ahead	7.83671968802
ahead of	8.88439504033
ahs	9.99435818866
ai	9.75760898529
aid	8.92001052199
aids	9.89036847514
aim	9.86899361555
aint	6.96826945263
aint even	9.74418596496
aint got	9.72307700175
aint no	9.78500795948
air	7.39726505815
airing	10.0012310679
airline	9.73621779531
airlines	9.5056941367
airplane	9.83047033356
airport	7.89373838827
aka	8.64646296048
ako	9.2691947942
al	8.0827883136
alabama	9.37769271208
alan	9.73886680348
alarm	7.98036882739
alarms	10.0579838845
alaska	9.71527462147
albert	9.51837929623
album	7.47000034649
album is	9.92490880039
albums	9.86899361555
alcohol	8.61752626374
ale	9.67465990231
alert	8.91185672027
alex	8.74649959488
alexander	9.56631875852
alfa	9.3012110081
alfa romeo	9.5312274387
ali	9.81317883645
alice	9.79337620915
alien	9.56631875852
aliens	9.50359550004
alive	7.60020590214
alive and	9.82467321587
all	3.97404163246
all about	8.09809473488
all about the	10.02920492
all and	9.83047033356
all are	9.7822340326
all around	9.52264369501
all at	9.63324107101
all be	9.90279099514
all but	9.48079658508
all by	10.0399002091
all can	8.64113907922
all can say	9.74685619352
all ch_positive_emoji	9.97401850443
all day	6.98552714825
all day and	9.37954285137
all day long	10.0081515108
all do	9.93131907875
all for	8.97407774326
all good	9.52478273326
all have	8.71361462005
all he	10.0616401957
all his	10.0186228107
all im	9.89036847514
all in	8.4691956734
all is	9.49109533728
all it	9.94426424334
all just	9.6428334707
all kindle	9.99093938191
all kindle books	9.99435818866
all know	9.20031248715
all morning	10.0151201801
all my	6.97677730276
all my friends	9.40962030661
all need	9.35214387718
all new	9.5312274387
all night	8.31164435267
all of	6.74685497004
all of my	8.53861443927
all of sudden	9.25601503176
all of the	8.42189693382
all of them	9.58433726402
all of these	9.97737985213
all of this	9.96400172618
all of us	9.46252196483
all of you	9.48079658508
all of your	9.68465998565
all on	9.63802576913
all our	9.51837929623
all out	9.79057900453
all over	7.34241940738
all over again	9.37216274407
all over my	9.18190705961
all over the	8.70886852666
all see	9.8275675739
all so	9.91221021705
all star	9.49941139352
all that	7.99463834454
all the	5.81021883603
all the people	9.64766439797
all the things	10.0363223878
all the time	7.83040553918
all the way	8.27110247377
all their	9.8275675739
all these	7.71218549788
all they	9.35756394465
all things	9.48284786785
all this	8.02906758806
all those	8.57687714501
all time	8.70414485232
all to	9.51625389691
all up	9.93777071403
all user	9.98753222359
all want	8.43405296481
all want is	9.30808388739
all want to	9.43474240073
all wanted	9.81317883645
all we	9.37954285137
all week	9.09047285365
all weekend	9.74418596496
all who	9.98413663459
all year	9.90592088815
all you	7.95732737433
all you need	10.0221377528
all your	8.25233110818
allah	9.33251791273
allen	9.58889308055
allergic	9.60268640269
allergic to	10.0616401957
allergies	9.11008132503
allergy	9.73357578585
allow	8.16561971619
allowed	7.94005884692
allowed to	8.51493535345
allowing	8.74453495771
allowing me	9.46051191391
allowing me to	9.64766439797
allows	9.46453606421
allstate	9.25437970842
almond	10.0221377528
almost	6.48814281575
almost every	10.0186228107
almost over	9.94101220796
alone	6.61660705051
alone and	9.43866397438
alone in	9.2301654503
along	7.81015562605
along the	9.90906060815
along with	9.03779355765
alot	9.01567164056
alot of	9.8275675739
already	5.9305552174
already been	9.97737985213
already have	9.28255058538
already in	10.0046853028
already know	9.56855339632
alright	8.61235383841
also	6.29424074807
also have	9.98753222359
also the	9.70753264731
alternative	9.59346974758
although	8.83808025814
always	5.3839960249
always be	8.56696789794
always been	9.47263327444
always do	10.0470944847
always feel	10.0507111252
always get	9.08632059854
always good	9.98413663459
always has	9.94752688898
always have	8.69663307991
always have to	9.76031534689
always on	9.8872868086
always so	9.90592088815
always the	9.13442039334
always there	10.0689931701
always wanted	9.94752688898
am	5.00495119519
am and	9.3012110081
am at	9.84511188355
am doing	9.85102906058
am getting	9.59576595984
am going	8.43837885475
am going to	8.58521052656
am gonna	9.69730237906
am in	8.7845803484
am just	9.3431752072
am not	7.88414498832
am now	9.33251791273
am on	9.71010665131
am really	9.77395812329
am so	7.58439407063
am still	9.02992982119
am supposed	9.18953486165
am supposed to	9.19722129458
am the	8.3393970212
am the only	8.71838334631
am to	9.61667264466
am very	9.8872868086
am watching	9.609655072
amanda	9.59117879583
amateur	9.99093938191
amaze	9.81032576746
amazed	9.00542827315
amazes	9.85400083097
amazes me	9.88115182003
amazing	5.97108791894
amazing and	9.6428334707
amazing day	9.82467321587
amazing how	9.04042860529
amazing people	9.57980210885
amazon	8.1811410921
amber	9.77121463735
ambition	9.89345966771
amen	9.00797929494
america	7.14060778545
america is	9.98075253661
america url	9.94426424334
american	7.09980947387
american eagle	9.95080021432
american sniper	9.25601503176
americans	8.44199811314
americas	9.53771394793
among	8.88101475542
amount	7.83434720767
amount of	7.99139835096
amsterdam	9.77670915667
amwriting	8.52986686858
amy	9.32899057221
an	4.56856367843
an absolute	9.348546751
an actual	9.47670659983
an ad	10.0363223878
an adult	9.19567927423
an all	9.26093710896
an amazing	7.86116490445
an american	9.8996708678
an animal	9.96732951627
an answer	9.96732951627
an app	9.99093938191
an appointment	9.63324107101
an article	9.61667264466
an asshole	10.0470944847
an awesome	8.84565195468
an awful	9.95737918542
an early	9.75760898529
an email	8.65092128262
an emotional	9.97066841754
an empty	9.82467321587
an end	9.39823498438
an entire	9.12003165589
an episode	9.60500390083
an exam	9.79899420146
an excuse	9.83922951365
an extra	9.18038845643
an eye	9.66475883133
an hour	7.16295954417
an hour and	9.09325063321
an hour to	9.91536977734
an idiot	9.44457532164
an incredible	9.67964744382
an inspiration	10.0186228107
an interview	9.06176274776
an iphone	9.3046415432
an issue	9.49316787688
an old	8.57026008199
an online	10.0543408933
an open	9.75221813666
an opportunity	10.0081515108
an option	9.94426424334
an order	9.98075253661
an update	9.99093938191
an user	9.66229880549
anal	9.86899361555
analysis	9.35394730418
analyst	9.60268640269
anarchy	10.0653099246
anatomy	8.69196671586
anche	9.87809838255
ancient	9.93453969345
and	2.66411008354
and actually	9.70753264731
and after	9.6428334707
and again	9.93777071403
and all	7.45259441344
and all of	9.9185393521
and all the	9.37216274407
and almost	9.7126872979
and already	9.10866789724
and also	9.29779220135
and always	9.47466786314
and am	8.07371567072
and an	8.98525104386
and another	9.73886680348
and anxiety	9.80748081533
and are	8.32574715051
and as	9.64524601711
and ask	9.68215057404
and asked	9.97737985213
and at	9.5056941367
and back	9.48902708421
and bad	10.0363223878
and be	8.18786757486
and beautiful	9.99778872376
and being	9.1171785869
and better	10.0012310679
and black	9.93453969345
and both	10.0399002091
and by	10.0256650933
and call	10.0081515108
and can	8.61063562493
and cant	7.39141485705
and cant even	9.67964744382
and cant get	9.82467321587
and cheese	9.59576595984
and come	9.73094073821
and could	9.91221021705
and couldnt	9.34139108541
and counting	9.71786865664
and cry	9.82467321587
and dad	9.81317883645
and did	9.74418596496
and didnt	8.07421755279
and didnt even	9.5312274387
and didnt get	9.99778872376
and do	8.43837885475
and doesnt	9.48490336703
and dont	7.41892655493
and dont even	9.63085727965
and dont have	9.50990466924
and dont know	9.30980951336
and down	9.90592088815
and drink	10.0256650933
and eat	9.47670659983
and eating	9.81317883645
and end	9.98753222359
and enjoy	9.804643934
and even	9.3431752072
and every	9.191067429
and everyone	8.84023775628
and everything	8.79794815672
and family	9.14608233309
and feel	8.59953862672
and feel like	9.63324107101
and feeling	9.94426424334
and find	9.09464242188
and for	8.69663307991
and forget	10.0579838845
and forgot	9.81890951116
and found	9.41536194918
and friends	9.19413962804
and gave	9.95737918542
and get	7.52093272125
and getting	9.15049086337
and give	9.32372278127
and go	8.36323921017
and go to	9.50990466924
and going	9.59346974758
and good	9.41920810776
and got	8.07271266161
and great	9.93453969345
and had	8.57356314032
and had to	9.64042673067
and half	8.3015112704
and happy	9.30292480458
and has	9.13587071992
and hate	9.40771372834
and have	7.09282370015
and have no	9.28929597352
and have to	8.74748336279
and havent	9.08632059854
and having	9.14315407331
and he	7.502058841
and help	9.93453969345
and her	8.60038788367
and here	9.71786865664
and hes	9.03516543524
and his	8.21004647658
and hope	9.46655422836
and how	8.37741427033
and if	8.7723974566
and ill	8.84023775628
and im	6.4836309131
and im already	9.68465998565
and im just	9.92490880039
and im not	8.66532297168
and im so	9.76847865753
and im still	9.07260296232
and in	8.49028079189
and is	8.46770646985
and it	6.64782435012
and it is	9.43670126521
and it was	8.61752626374
and its	6.80877002741
and its not	9.03911021353
and its only	9.99093938191
and its still	10.0151201801
and ive	8.46696269889
and just	7.52353425473
and keep	9.07806745679
and know	9.22698073423
and last	10.0653099246
and leave	9.28087132387
and left	9.53988550145
and let	8.84673832089
and life	9.9185393521
and like	9.67715056362
and listen	10.0470944847
and live	9.72046943834
and look	9.25929372322
and lost	9.51413300534
and love	8.40288896977
and made	9.47060281689
and make	8.4744254201
and makes	10.0221377528
and making	9.67465990231
and me	9.3307526872
and miss	9.76302905276
and missed	9.51625389691
and more	8.21119722469
and most	9.61198879535
and move	9.8872868086
and my	6.63918083893
and my mom	9.68215057404
and need	9.29098945403
and never	8.48572497535
and new	9.27919487754
and no	7.53547208758
and no one	8.7376889652
and nobody	9.76031534689
and none	10.0579838845
and not	7.06006422404
and nothing	9.25437970842
and now	6.69358678997
and now cant	9.65495483123
and now have	9.57079303891
and now im	8.82949651445
and now its	9.51201660244
and now my	9.7794677791
and now the	9.95408428952
and of	9.22380612839
and of course	9.58206711548
and off	9.90592088815
and on	8.91069729985
and one	8.86649747087
and only	8.5354246439
and or	9.6143279777
and other	9.1214612487
and others	9.90906060815
and our	9.36301354942
and out	9.16234285396
and over	8.79587990365
and over again	9.87505424017
and people	8.68732202567
and play	9.57980210885
and prayers	9.56408910319
and put	9.03385395965
and ready	9.86296950095
and realize	9.33783236279
and realized	9.98753222359
and really	9.50359550004
and right	10.0470944847
and run	9.73357578585
and said	8.9557286046
and saw	9.3431752072
and say	8.85437611034
and says	9.71527462147
and see	8.28836554119
and seeing	9.71786865664
and share	9.98413663459
and she	7.81673078028
and shes	9.40581077819
and shit	9.41920810776
and sleep	9.73094073821
and so	8.3532357923
and some	8.6183909417
and someone	9.14315407331
and start	9.04439424168
and stay	9.86899361555
and still	7.33568051305
and still cant	9.93777071403
and still have	9.79337620915
and still havent	9.92490880039
and still no	9.41728317936
and stop	9.19413962804
and stuff	10.0221377528
and suddenly	10.0507111252
and support	9.57303770876
and take	8.83056546164
and talk	9.57079303891
and tell	9.17887215591
and thank	9.36849301519
and thank you	9.87201933647
and that	7.87094892054
and that is	10.0327573216
and thats	8.57687714501
and the	5.92808666084
and the other	9.99093938191
and their	8.48875987905
and then	6.51122316245
and then the	9.8872868086
and then they	9.82178721098
and then you	9.46655422836
and there	8.30403493105
and there is	9.47874950146
and theres	8.65539957044
and these	9.94426424334
and they	6.89679903265
and they are	9.33605773943
and they dont	9.24300671825
and theyre	9.08494033608
and think	8.63496349718
and this	8.03050816454
and this is	9.19260234872
and those	9.79899420146
and thought	9.22222259678
and tired	9.73621779531
and tired of	10.0579838845
and to	8.35190953216
and today	9.49732588703
and told	9.74685619352
and took	9.97066841754
and try	9.48284786785
and try to	10.0579838845
and trying	10.0186228107
and two	9.74685619352
and ur	9.99093938191
and url	9.17584643499
and use	9.98413663459
and user	6.70029864952
and user are	9.43866397438
and user for	9.94426424334
and user is	9.92171900502
and very	9.90279099514
and want	9.10443956113
and want to	9.55301479289
and was	8.16727124423
and watch	8.62446471308
and watching	9.41728317936
and we	7.72484834735
and we are	9.83630125387
and well	9.65739683489
and went	9.64524601711
and were	9.14754968478
and what	8.39179315552
and when	8.48572497535
and white	9.68969777968
and who	9.60500390083
and why	8.82949651445
and will	8.29648297571
and will be	9.98753222359
and with	9.70240443095
and woke	9.87201933647
and wont	9.0698818722
and work	9.46051191391
and would	9.69476108163
and yes	9.74152284754
and yet	8.86871722761
and you	6.55135299719
and you are	9.59576595984
and you can	9.86597702201
and you cant	9.28423267157
and you dont	9.28423267157
and you get	10.0653099246
and you have	9.19413962804
and you will	9.86899361555
and youll	10.0616401957
and your	7.52035552065
and youre	8.58688556883
anderson	9.84216637332
andre	9.99778872376
andrew	9.08770276877
android	7.92740873276
andy	9.07396628904
ang	8.89803161527
angel	8.64735303619
angeles	8.91767407233
angels	8.95209883655
anger	7.92740873276
angry	7.36884619606
animal	8.06025920054
animals	7.92135858466
animated	9.76302905276
animation	9.40962030661
anime	9.58661257786
ankle	9.3307526872
ann	9.82467321587
anna	9.34675302855
anne	9.5269263568
anniversary	8.4744254201
announce	8.84239991929
announced	8.51026608427
announcement	9.09603615033
announces	8.85218792565
annoy	9.48079658508
annoyed	7.75612898508
annoying	7.02482222618
annoying when	9.81604006873
annoys	9.6213785357
annoys me	9.88115182003
annual	9.24300671825
anonymous	9.57303770876
another	5.66922811654
another day	7.55559110938
another day another	10.0470944847
another day ch_positive_emoji	9.81890951116
another day of	10.0327573216
another great	10.0081515108
another one	9.16832194501
another person	10.0327573216
another week	9.99093938191
another year	9.58889308055
answer	7.15391879951
answer my	9.92171900502
answer the	9.81032576746
answer to	9.77395812329
answered	9.07669853118
answering	9.18038845643
answers	8.33743559527
ant	9.92490880039
anthem	9.53771394793
anthony	9.30292480458
anti	8.18786757486
antonio	10.0653099246
anxiety	6.80777915749
anxiety and	9.51837929623
anxiety is	9.55964465143
anxiety url	8.92001052199
anxietyproblems	8.63584339165
anxietyproblems mentalhealth	9.26423200486
anxious	8.31867089069
any	5.63396805358
any better	9.48490336703
any chance	9.43083614576
any day	10.0221377528
any good	9.83630125387
any idea	9.81317883645
any more	8.86982895646
any of	8.13474805253
any of my	9.83338154376
any of the	9.60500390083
any other	8.86207268489
any time	9.6428334707
any way	9.89656044539
any worse	10.0151201801
anybody	8.00958490957
anybody else	9.83922951365
anymore	6.47568223169
anymore ch_sad_emoji	9.74418596496
anyone	6.00995080913
anyone can	9.85102906058
anyone else	7.78540659969
anyone else having	10.0507111252
anyone ever	9.90906060815
anyone have	9.5752874285
anyone in	9.96400172618
anyone know	8.94607834876
anyone to	9.88421460956
anyone want	9.96068497356
anyone who	8.84239991929
anything	6.11774945147
anything about	9.26093710896
anything but	9.49524472082
anything else	9.39823498438
anything for	9.33251791273
anything in	9.76031534689
anything that	9.83922951365
anything to	8.6928982483
anytime	8.89005436499
anyway	7.98816882105
anyways	9.16383427855
anywhere	8.1089503597
ap	8.70603164533
apart	8.07925027604
apart from	9.85400083097
apart of	10.0116297752
apartment	8.09501465031
apocalypse	10.0616401957
apollo	9.8872868086
apologies	9.79057900453
apologize	9.5269263568
apology	9.58889308055
app	6.67619504725
app for	9.45450588985
app is	9.72569138232
app on	10.0151201801
app to	9.69985015114
app today	9.51625389691
app today url	9.67465990231
app url	9.55081457198
appalled	9.84806609545
appalling	9.42694509027
apparently	7.16639632103
apparently the	9.95408428952
appeal	9.88421460956
appear	8.90261877928
appearance	9.35394730418
appeared	9.9185393521
appearing	9.97066841754
appears	8.89917643509
appetite	9.92810880312
apple	7.1259146031
apple iphone	9.93131907875
applebees	9.96732951627
apples	9.54424280682
application	8.86871722761
applications	9.82178721098
applied	9.18190705961
applied for	9.99778872376
apply	8.61925636797
applying	9.51201660244
appointment	8.11155249492
appointments	9.82178721098
appreciate	7.67546838664
appreciate it	9.45650389251
appreciate the	9.37584598949
appreciated	8.85218792565
appreciation	9.53554709985
approach	9.5269263568
appropriate	9.54642860004
approval	10.0579838845
approved	9.63802576913
apps	8.36996418507
appt	9.48490336703
april	8.12730912343
april fools	9.99093938191
apt	9.67964744382
ar	10.0046853028
are	3.8820255674
are about	9.48079658508
are actually	9.38884524403
are all	7.98357322473
are already	9.609655072
are always	8.82736204192
are amazing	9.66969711297
are an	9.56408910319
are and	9.70753264731
are at	9.22698073423
are back	9.74953357129
are being	9.14169315267
are better	9.82467321587
are both	9.75490992832
are coming	9.1214612487
are doing	8.76736473335
are for	9.7126872979
are fucking	10.0221377528
are getting	8.75737464027
are going	7.87423164815
are going to	8.26197554701
are gone	9.74152284754
are gonna	9.32197299955
are good	9.55521986545
are great	9.93131907875
are happy	10.0838633325
are having	9.31153812226
are here	9.74152284754
are in	7.87587706193
are in the	9.47263327444
are just	8.00770432604
are like	9.00288374251
are literally	9.97737985213
are looking	9.5269263568
are made	10.0579838845
are making	9.28929597352
are more	9.06176274776
are my	8.57521876983
are never	9.82178721098
are no	8.63937073217
are not	7.39752019273
are now	8.79587990365
are on	8.39317341798
are on the	9.85997099795
are one	9.86296950095
are only	9.44260098734
are out	9.11433363477
are people	8.76636122097
are playing	9.38325343077
are real	10.0689931701
are really	9.1864767553
are sick	10.0653099246
are so	7.1323530216
are so many	9.53771394793
are some	8.87652541005
are still	8.42403140634
are such	9.65739683489
are taking	9.91221021705
are talking	9.68969777968
are the	6.86214510916
are the best	9.24462353347
are the most	9.97066841754
are the ones	9.98413663459
are the only	9.89656044539
are the worst	9.25765303376
are there	8.82523211567
are these	9.58206711548
are they	8.57936987584
are those	9.69476108163
are to	9.42888872548
are too	8.94848219608
are truly	10.0327573216
are trying	9.35575398941
are trying to	9.43083614576
are two	9.97066841754
are very	9.41728317936
are we	8.36592377554
are with	9.23496162256
are you	6.46558317595
are you doing	9.68465998565
are you going	9.30808388739
are you kidding	9.57303770876
are your	9.16682381739
area	7.93524167098
areas	9.76031534689
arena	8.61407500923
arent	7.06462669204
arent even	10.0116297752
arent you	9.92171900502
argh	8.2846411421
argue	9.37584598949
arguing	9.51413300534
argument	9.2995001437
ariana	9.79899420146
arizona	9.09186077892
arm	8.55796988222
armed	9.96068497356
armour	9.85102906058
arms	8.56204985524
army	8.80522091605
around	6.05730851352
around and	9.14608233309
around for	10.0186228107
around here	9.99093938191
around in	9.57980210885
around me	9.05237300741
around my	9.58433726402
around the	8.05828096052
around the corner	9.99778872376
around the world	9.58206711548
around to	9.90906060815
around with	9.56186440817
around you	9.25274705499
arrest	9.81032576746
arrested	9.00288374251
arrival	9.96068497356
arrive	8.79587990365
arrived	8.39801939493
arrives	9.59117879583
arriving	10.0470944847
arrogant	9.87201933647
arrow	9.52050922248
arse	9.40581077819
arsenal	8.58940340482
art	7.32494439657
art of	9.68465998565
arthur	9.99093938191
article	7.74306639006
article on	9.91221021705
articles	9.18495120199
artist	8.29711013158
artists	9.09047285365
artois	9.60268640269
arts	7.86890267468
as	4.67677554034
as always	9.60268640269
as am	10.0046853028
as an	8.50407411402
as bad	9.14169315267
as bad as	9.43866397438
as far	9.92171900502
as fuck	8.85328141948
as good	9.14169315267
as good as	9.45450588985
as he	9.04837566698
as hell	8.908382484
as if	8.00958490957
as im	9.50150125844
as in	9.76302905276
as it	8.44708718264
as it is	9.88115182003
as its	9.84806609545
as kindle	9.99093938191
as kindle readers	9.99435818866
as long	8.70320278913
as long as	8.77948609388
as many	9.67465990231
as me	9.85102906058
as much	8.04747004442
as much as	8.38766376217
as my	8.81044831948
as of	9.67465990231
as one	9.95408428952
as possible	9.8018150778
as she	9.54642860004
as shit	10.0726900319
